trade_id,pair,entry_z,exit_z,n_days,trade_pnl,entry_stress,stress_band,halflife,reversion
216,ASR-CAAP,2.3775525027202393,0.1684830962714434,3,10.310842289783675,2.3775525027202393,stress,13.168685262846449,SLOW
217,ASR-CAAP,-2.463775862652865,-0.4839270947047795,70,-56.20844614027814,2.463775862652865,stress,13.168685262846449,FAST
218,ASR-CAAP,-2.0286508302138637,-0.2296890057079967,6,9.91519664535826,2.0286508302138637,stress,13.168685262846449,SLOW
219,ASR-CAAP,2.0270117123597298,0.4486374236580452,29,1.9039027008078817,2.0270117123597298,stress,13.168685262846449,FAST
220,ASR-CAAP,2.066412352163292,0.3345471409692717,55,-9.006432475982113,2.066412352163292,stress,13.168685262846449,FAST
221,ASR-CAAP,-2.184849493153323,-0.0945631979682867,4,9.744937784725378,2.184849493153323,stress,13.168685262846449,SLOW
222,ASR-CAAP,4.4533985712840805,-2.171931866809812,81,92.38385167657164,4.4533985712840805,extreme,13.168685262846449,FAST
223,ASR-CAAP,-2.171931866809812,-0.4979409729476005,48,29.65503118899509,2.171931866809812,stress,13.168685262846449,FAST
224,ASR-CAAP,-2.280009086185217,-0.4823145203926388,6,30.159834545459823,2.280009086185217,stress,13.168685262846449,SLOW
225,ASR-CAAP,2.060062837905107,0.1752342218238683,35,6.143066077580116,2.060062837905107,stress,13.168685262846449,FAST
226,ASR-CAAP,-2.3906587551672636,-3.223103776557314,2,-14.608680234140186,2.3906587551672636,stress,13.168685262846449,SLOW
227,NU-PAGS,2.7351280048972995,0.35930781857664,74,-1.8049999903332097,2.7351280048972995,stress,13.240162651969234,FAST
228,NU-PAGS,2.9164000612038743,0.2122776292797911,36,-0.2327564935999404,2.9164000612038743,stress,13.240162651969234,FAST
229,NU-PAGS,2.6711952278639717,0.3689758294163194,65,-0.9212231180648952,2.6711952278639717,stress,13.240162651969234,FAST
230,NU-PAGS,2.802600959127196,0.1545508898823542,57,-0.1591084496468403,2.802600959127196,stress,13.240162651969234,FAST
231,NU-PAGS,-2.04868353798114,-0.3906344661162536,6,0.3564215141556244,2.04868353798114,stress,13.240162651969234,SLOW
232,NU-PAGS,2.0978312372280064,0.4959760107590102,45,-1.083485114959306,2.0978312372280064,stress,13.240162651969234,FAST
233,NU-PAGS,-2.476704474905299,-0.3465092818651476,51,-0.1458930262997273,2.476704474905299,stress,13.240162651969234,FAST
234,NU-PAGS,2.207057010514,0.3203906430176877,12,1.0094022469759674,2.207057010514,stress,13.240162651969234,SLOW
235,NU-PAGS,2.332404238296675,0.4299013406197524,52,-0.7823906903575937,2.332404238296675,stress,13.240162651969234,FAST
236,NU-PAGS,2.393260043637395,0.3456798820062834,21,0.0340333535972614,2.393260043637395,stress,13.240162651969234,FAST
237,NU-PAGS,2.579094903345861,0.0560415175785281,8,1.0039646759947125,2.579094903345861,stress,13.240162651969234,SLOW
238,NU-PAGS,2.0070512974582595,-0.261597576657594,7,0.3845736448279739,2.0070512974582595,stress,13.240162651969234,SLOW
239,NU-PAGS,-3.90753171225134,-0.4670638454863814,47,-0.1853415324181986,3.90753171225134,extreme,13.240162651969234,FAST
240,NU-PAGS,-2.290877946970959,-1.2607602417968011,14,0.7380525691771915,2.290877946970959,stress,13.240162651969234,FAST
241,DLO-PAGS,3.835164592455344,-3.534600597177779,2,0.2214519593268729,3.835164592455344,extreme,13.531783798543458,SLOW
242,DLO-PAGS,-3.534600597177779,-0.4748074237085309,83,2.246937486928248,3.534600597177779,extreme,13.531783798543458,FAST
243,DLO-PAGS,2.3980392053339785,0.4346161283398715,52,-3.608942015418319,2.3980392053339785,stress,13.531783798543458,FAST
244,DLO-PAGS,-2.5952694682366753,-0.4706589522004757,105,-2.9053533365609696,2.5952694682366753,stress,13.531783798543458,FAST
245,DLO-PAGS,-3.015687785335165,-0.4351642481077051,17,1.3272499739722272,3.015687785335165,extreme,13.531783798543458,FAST
246,DLO-PAGS,-4.110427996782035,-0.4778444001115965,84,-1.9594916379805312,4.110427996782035,extreme,13.531783798543458,FAST
247,DLO-PAGS,2.155949169314033,0.4977854079548039,69,-1.6762327119045084,2.155949169314033,stress,13.531783798543458,FAST
248,DLO-PAGS,2.1040727715593355,0.2911498750544818,98,-2.8180327834929453,2.1040727715593355,stress,13.531783798543458,FAST
249,DLO-PAGS,2.096915263783608,-3.93087444598458,2,0.0743681927335271,2.096915263783608,stress,13.531783798543458,SLOW
250,DLO-PAGS,-3.93087444598458,-0.4497204470324944,74,2.1654990898595488,3.93087444598458,extreme,13.531783798543458,FAST
251,DLO-PAGS,6.204685628736724,0.46475200106657,21,1.6225351807712751,6.204685628736724,extreme,13.531783798543458,FAST
252,DLO-PAGS,-2.32638849671551,-0.495522456352466,23,0.6535559043398679,2.32638849671551,stress,13.531783798543458,FAST
253,DLO-PAGS,-2.1500259801162005,-0.1988075131705848,44,-0.5488838408417718,2.1500259801162005,stress,13.531783798543458,FAST
254,DLO-PAGS,2.1397298517769423,0.2788663146591623,18,0.1272062475655977,2.1397298517769423,stress,13.531783798543458,FAST
255,DLO-XP,2.1089045205262895,0.1699269471651009,2,0.1100090454732753,2.1089045205262895,stress,14.20502989646293,SLOW
256,DLO-XP,-2.193747410239568,-0.0453452607484167,90,-9.978690731842203,2.193747410239568,stress,14.20502989646293,FAST
257,DLO-XP,2.1711914787750466,0.1980120349055087,69,-1.7755790067372477,2.1711914787750466,stress,14.20502989646293,FAST
258,DLO-XP,-2.223214322812647,-0.2736491974545469,70,-2.1234447665127796,2.223214322812647,stress,14.20502989646293,FAST
259,DLO-XP,-2.171715163479486,-0.25202153581776,16,0.8829287037726852,2.171715163479486,stress,14.20502989646293,FAST
260,DLO-XP,2.658690115113224,0.1984897914507822,17,0.6583727900677794,2.658690115113224,stress,14.20502989646293,FAST
261,DLO-XP,-2.0621477550061047,0.2369949473432089,8,4.092454947645608,2.0621477550061047,stress,14.20502989646293,SLOW
262,DLO-XP,2.000831708753343,0.4858804508754364,10,0.8054833495225335,2.000831708753343,stress,14.20502989646293,SLOW
263,DLO-XP,2.18570065185823,0.4316153424011581,83,-6.534851489444939,2.18570065185823,stress,14.20502989646293,FAST
264,DLO-XP,-3.378063517553081,-0.3768369603149335,41,0.1384440699491236,3.378063517553081,extreme,14.20502989646293,FAST
265,DLO-XP,-2.149486523507836,-0.4617514300062516,49,0.2833803676216875,2.149486523507836,stress,14.20502989646293,FAST
266,DLO-XP,2.0537814147797366,0.233803294476794,44,-0.4860034506048389,2.0537814147797366,stress,14.20502989646293,FAST
267,DLO-XP,2.048078525101233,0.3558714785366189,20,1.3640073372134245,2.048078525101233,stress,14.20502989646293,FAST
268,DLO-XP,-2.0492041697237036,-0.3028601653572799,21,0.9473426959499966,2.0492041697237036,stress,14.20502989646293,FAST
269,BAP-IFS,2.64458588329182,0.2916443600769998,7,4.570851234041342,2.64458588329182,stress,14.533527189905492,SLOW
270,BAP-IFS,2.449036140834757,0.4599565969655208,11,4.685120152906038,2.449036140834757,stress,14.533527189905492,SLOW
271,BAP-IFS,2.128489586621369,-0.0459510201434915,38,-0.9407536539111456,2.128489586621369,stress,14.533527189905492,FAST
272,BAP-IFS,-2.2561064081579083,-0.4883219722169514,23,0.6076429079656185,2.2561064081579083,stress,14.533527189905492,FAST
273,BAP-IFS,2.512313537764266,0.4235439440849051,22,4.620843266123129,2.512313537764266,stress,14.533527189905492,FAST
274,BAP-IFS,-2.077704395972058,0.0963681874316569,8,1.4638782039242693,2.077704395972058,stress,14.533527189905492,SLOW
275,BAP-IFS,2.496220368512439,0.4367797641565412,50,-2.5141524883998514,2.496220368512439,stress,14.533527189905492,FAST
276,BAP-IFS,2.1307322213765967,0.4316392960866073,2,3.3303428150720267,2.1307322213765967,stress,14.533527189905492,SLOW
277,BAP-IFS,-2.1424532575946813,-0.3314647041075689,40,-2.3228060532356487,2.1424532575946813,stress,14.533527189905492,FAST
278,BAP-IFS,-2.055085548141077,-0.4977095549391643,46,-4.203683571222494,2.055085548141077,stress,14.533527189905492,FAST
279,BAP-IFS,2.369872085567459,0.1704743750418851,128,-35.165011806285314,2.369872085567459,stress,14.533527189905492,FAST
280,BAP-IFS,-2.279540447533007,-0.0421321130920057,21,1.7386316729894462,2.279540447533007,stress,14.533527189905492,FAST
281,BAP-IFS,2.609714801028193,0.4198959703059943,69,-19.90511311220141,2.609714801028193,stress,14.533527189905492,FAST
282,BAP-IFS,-2.109952929614088,-0.4715711657147219,11,2.120743848246283,2.109952929614088,stress,14.533527189905492,SLOW
